Quarter,Month,Region,State,Manager,Salesperson,Category,Subcategory,Quantity,Unit Prize,Discount,Sales
1,March,East,New Jersey,Franks,Cayle,Business,Womens,180,9, 7 ," 1,620 "
1,March,East,New Jersey,Franks,Darper,Casual,Mens,180,5, 6 , 900 
1,March,East,New Jersey,Franks,Darper,Business,Mens,170,7, 9 ," 1,190 "
1,March,East,New Jersey,Franks,Darper,Casual,Womens,200,7, 9 ," 1,400 "
1,March,East,New Jersey,Franks,Darper,Business,Womens,80,6, 10 , 480 
2,April,East,New Jersey,Franks,Applegate,Casual,Mens,50,8, 9 , 400 
2,April,East,New Jersey,Franks,Applegate,Business,Mens,60,7, 9 , 420 
2,April,East,New Jersey,Franks,Applegate,Casual,Womens,190,8, 10 ," 1,520 "
2,April,East,New Jersey,Franks,Applegate,Business,Womens,60,5, 8 , 300 
2,April,East,New Jersey,Franks,Barr,Casual,Mens,140,5, 10 , 700 
2,April,East,New Jersey,Franks,Barr,Business,Mens,170,8, 8 ," 1,360 "
2,April,East,New Jersey,Franks,Barr,Casual,Womens,50,5, 9 , 250 
2,April,East,New Jersey,Franks,Barr,Business,Womens,140,5, 5 , 700 
2,April,East,New Jersey,Franks,Cayle,Casual,Mens,120,7, 6 , 840 
2,April,East,New Jersey,Franks,Cayle,Business,Mens,140,7, 5 , 980 
2,April,East,New Jersey,Franks,Cayle,Casual,Womens,130,8, 5 ," 1,040 "
2,April,East,New Jersey,Franks,Cayle,Business,Womens,50,5, 6 , 250 
2,April,East,New Jersey,Franks,Darper,Casual,Mens,60,6, 10 , 360 
2,April,East,New Jersey,Franks,Darper,Business,Mens,170,5, 5 , 850 
2,April,East,New Jersey,Franks,Darper,Casual,Womens,100,5, 7 , 500 
2,April,East,New Jersey,Franks,Darper,Business,Womens,80,8, 8 , 640 
2,May,East,New Jersey,Franks,Applegate,Casual,Mens,120,5, 10 , 600 
2,May,East,New Jersey,Franks,Applegate,Business,Mens,90,9, 6 , 810 
2,May,East,New Jersey,Franks,Applegate,Casual,Womens,190,7, 7 ," 1,330 "
2,May,East,New Jersey,Franks,Applegate,Business,Womens,120,7, 9 , 840 
2,May,East,New Jersey,Franks,Barr,Casual,Mens,120,5, 9 , 600 
2,May,East,New Jersey,Franks,Barr,Business,Mens,100,8, 10 , 800 
2,May,East,New Jersey,Franks,Barr,Casual,Womens,70,5, 6 , 350 
2,May,East,New Jersey,Franks,Barr,Business,Womens,150,5, 8 , 750 
2,May,East,New Jersey,Franks,Cayle,Casual,Mens,70,6, 9 , 420 
2,May,East,New Jersey,Franks,Cayle,Business,Mens,130,9, 6 ," 1,170 "
2,May,East,New Jersey,Franks,Cayle,Casual,Womens,50,5, 8 , 250 
2,May,East,New Jersey,Franks,Cayle,Business,Womens,190,6, 6 ," 1,140 "
2,May,East,New Jersey,Franks,Darper,Casual,Mens,120,10, 5 ," 1,200 "
2,May,East,New Jersey,Franks,Darper,Business,Mens,70,8, 5 , 560 
2,May,East,New Jersey,Franks,Darper,Casual,Womens,120,7, 10 , 840 
2,May,East,New Jersey,Franks,Darper,Business,Womens,150,10, 7 ," 1,500 "
2,June,East,New Jersey,Franks,Applegate,Casual,Mens,160,7, 6 ," 1,120 "
2,June,East,New Jersey,Franks,Applegate,Business,Mens,90,5, 6 , 450 
2,June,East,New Jersey,Franks,Applegate,Casual,Womens,190,7, 5 ," 1,330 "
2,June,East,New Jersey,Franks,Applegate,Business,Womens,80,10, 8 , 800 
2,June,East,New Jersey,Franks,Barr,Casual,Mens,120,8, 5 , 960 
2,June,East,New Jersey,Franks,Barr,Business,Mens,140,10, 9 ," 1,400 "
2,June,East,New Jersey,Franks,Barr,Casual,Womens,190,7, 10 ," 1,330 "
2,June,East,New Jersey,Franks,Barr,Business,Womens,50,7, 10 , 350 
2,June,East,New Jersey,Franks,Cayle,Casual,Mens,60,9, 10 , 540 
2,June,East,New Jersey,Franks,Cayle,Business,Mens,110,10, 9 ," 1,100 "
2,June,East,New Jersey,Franks,Cayle,Casual,Womens,80,5, 7 , 400 
2,June,East,New Jersey,Franks,Cayle,Business,Womens,130,10, 6 ," 1,300 "
2,June,East,New Jersey,Franks,Darper,Casual,Mens,120,8, 6 , 960 
2,June,East,New Jersey,Franks,Darper,Business,Mens,80,5, 8 , 400 
2,June,East,New Jersey,Franks,Darper,Casual,Womens,110,6, 7 , 660 
2,June,East,New Jersey,Franks,Darper,Business,Womens,60,10, 8 , 600 
3,July,East,New Jersey,Franks,Applegate,Casual,Mens,170,7, 8 ," 1,190 "
3,July,East,New Jersey,Franks,Applegate,Business,Mens,100,9, 6 , 900 
3,July,East,New Jersey,Franks,Applegate,Casual,Womens,190,5, 10 , 950 
3,July,East,New Jersey,Franks,Applegate,Business,Womens,80,10, 8 , 800 
3,July,East,New Jersey,Franks,Barr,Casual,Mens,70,6, 9 , 420 
3,July,East,New Jersey,Franks,Barr,Business,Mens,120,10, 9 ," 1,200 "
3,July,East,New Jersey,Franks,Barr,Casual,Womens,100,7, 9 , 700 
3,July,East,New Jersey,Franks,Barr,Business,Womens,140,10, 7 ," 1,400 "
3,July,East,New Jersey,Franks,Cayle,Casual,Mens,60,7, 6 , 420 
3,July,East,New Jersey,Franks,Cayle,Business,Mens,180,6, 5 ," 1,080 "
3,July,East,New Jersey,Franks,Cayle,Casual,Womens,80,8, 8 , 640 
3,July,East,New Jersey,Franks,Cayle,Business,Womens,80,9, 8 , 720 
3,July,East,New Jersey,Franks,Darper,Casual,Mens,170,6, 9 ," 1,020 "
3,July,East,New Jersey,Franks,Darper,Business,Mens,180,5, 7 , 900 
3,July,East,New Jersey,Franks,Darper,Casual,Womens,170,5, 8 , 850 
3,July,East,New Jersey,Franks,Darper,Business,Womens,50,6, 6 , 300 
3,August,East,New Jersey,Franks,Applegate,Casual,Mens,160,7, 10 ," 1,120 "
3,August,East,New Jersey,Franks,Applegate,Business,Mens,140,8, 9 ," 1,120 "
3,August,East,New Jersey,Franks,Applegate,Casual,Womens,80,5, 10 , 400 
3,August,East,New Jersey,Franks,Applegate,Business,Womens,140,5, 9 , 700 
3,August,East,New Jersey,Franks,Barr,Casual,Mens,130,5, 7 , 650 
3,August,East,New Jersey,Franks,Barr,Business,Mens,70,6, 6 , 420 
3,August,East,New Jersey,Franks,Barr,Casual,Womens,60,8, 8 , 480 
3,August,East,New Jersey,Franks,Barr,Business,Womens,120,9, 9 ," 1,080 "
3,August,East,New Jersey,Franks,Cayle,Casual,Mens,140,7, 10 , 980 
3,August,East,New Jersey,Franks,Cayle,Business,Mens,100,8, 5 , 800 
3,August,East,New Jersey,Franks,Cayle,Casual,Womens,130,10, 9 ," 1,300 "
3,August,East,New Jersey,Franks,Cayle,Business,Womens,80,8, 5 , 640 
3,August,East,New Jersey,Franks,Darper,Casual,Mens,130,10, 8 ," 1,300 "
3,August,East,New Jersey,Franks,Darper,Business,Mens,60,9, 8 , 540 
3,August,East,New Jersey,Franks,Darper,Casual,Womens,80,9, 5 , 720 
3,August,East,New Jersey,Franks,Darper,Business,Womens,180,5, 5 , 900 
3,September,East,New Jersey,Franks,Applegate,Casual,Mens,140,9, 10 ," 1,260 "
3,September,East,New Jersey,Franks,Applegate,Business,Mens,70,8, 8 , 560 
3,September,East,New Jersey,Franks,Applegate,Casual,Womens,180,8, 5 ," 1,440 "
3,September,East,New Jersey,Franks,Applegate,Business,Womens,190,9, 5 ," 1,710 "
3,September,East,New Jersey,Franks,Barr,Casual,Mens,100,5, 9 , 500 
3,September,East,New Jersey,Franks,Barr,Business,Mens,80,7, 9 , 560 
3,September,East,New Jersey,Franks,Barr,Casual,Womens,150,8, 8 ," 1,200 "
3,September,East,New Jersey,Franks,Barr,Business,Womens,120,5, 9 , 600 
3,September,East,New Jersey,Franks,Cayle,Casual,Mens,170,5, 8 , 850 
3,September,East,New Jersey,Franks,Cayle,Business,Mens,110,7, 5 , 770 
3,September,East,New Jersey,Franks,Cayle,Casual,Womens,70,6, 10 , 420 
3,September,East,New Jersey,Franks,Cayle,Business,Womens,60,8, 9 , 480 
3,September,East,New Jersey,Franks,Darper,Casual,Mens,170,10, 7 ," 1,700 "
3,September,East,New Jersey,Franks,Darper,Business,Mens,90,7, 10 , 630 
3,September,East,New Jersey,Franks,Darper,Casual,Womens,70,7, 7 , 490 
3,September,East,New Jersey,Franks,Darper,Business,Womens,140,5, 6 , 700 
4,October,East,New Jersey,Franks,Applegate,Casual,Mens,100,10, 9 ," 1,000 "
4,October,East,New Jersey,Franks,Applegate,Business,Mens,110,5, 9 , 550 
4,October,East,New Jersey,Franks,Applegate,Casual,Womens,70,5, 10 , 350 
4,October,East,New Jersey,Franks,Applegate,Business,Womens,90,8, 6 , 720 
4,October,East,New Jersey,Franks,Barr,Casual,Mens,130,8, 9 ," 1,040 "
4,October,East,New Jersey,Franks,Barr,Business,Mens,120,5, 7 , 600 
4,October,East,New Jersey,Franks,Barr,Casual,Womens,190,9, 8 ," 1,710 "
4,October,East,New Jersey,Franks,Barr,Business,Womens,180,9, 9 ," 1,620 "
4,October,East,New Jersey,Franks,Cayle,Casual,Mens,180,8, 9 ," 1,440 "
4,October,East,New Jersey,Franks,Cayle,Business,Mens,160,7, 5 ," 1,120 "
4,October,East,New Jersey,Franks,Cayle,Casual,Womens,80,7, 8 , 560 
4,October,East,New Jersey,Franks,Cayle,Business,Womens,160,9, 9 ," 1,440 "
4,October,East,New Jersey,Franks,Darper,Casual,Mens,80,9, 5 , 720 
4,October,East,New Jersey,Franks,Darper,Business,Mens,120,6, 10 , 720 
4,October,East,New Jersey,Franks,Darper,Casual,Womens,180,8, 6 ," 1,440 "
4,October,East,New Jersey,Franks,Darper,Business,Womens,160,9, 7 ," 1,440 "
4,November,East,New Jersey,Franks,Applegate,Casual,Mens,100,9, 8 , 900 
4,November,East,New Jersey,Franks,Applegate,Business,Mens,190,9, 7 ," 1,710 "
4,November,East,New Jersey,Franks,Applegate,Casual,Womens,180,8, 7 ," 1,440 "
4,November,East,New Jersey,Franks,Applegate,Business,Womens,120,8, 10 , 960 
4,November,East,New Jersey,Franks,Barr,Casual,Mens,60,6, 10 , 360 
4,November,East,New Jersey,Franks,Barr,Business,Mens,150,6, 7 , 900 
4,November,East,New Jersey,Franks,Barr,Casual,Womens,50,6, 7 , 300 
4,November,East,New Jersey,Franks,Barr,Business,Womens,110,5, 5 , 550 
4,November,East,New Jersey,Franks,Cayle,Casual,Mens,50,10, 9 , 500 
4,November,East,New Jersey,Franks,Cayle,Business,Mens,170,6, 10 ," 1,020 "
4,November,East,New Jersey,Franks,Cayle,Casual,Womens,80,8, 10 , 640 
4,November,East,New Jersey,Franks,Cayle,Business,Womens,130,9, 9 ," 1,170 "
4,November,East,New Jersey,Franks,Darper,Casual,Mens,100,8, 8 , 800 
4,November,East,New Jersey,Franks,Darper,Business,Mens,70,6, 6 , 420 
4,November,East,New Jersey,Franks,Darper,Casual,Womens,100,10, 9 ," 1,000 "
4,November,East,New Jersey,Franks,Darper,Business,Womens,180,5, 8 , 900 
4,December,East,New Jersey,Franks,Applegate,Casual,Mens,60,10, 5 , 600 
4,December,East,New Jersey,Franks,Applegate,Business,Mens,120,6, 8 , 720 
4,December,East,New Jersey,Franks,Applegate,Casual,Womens,140,10, 5 ," 1,400 "
4,December,East,New Jersey,Franks,Applegate,Business,Womens,90,8, 10 , 720 
4,December,East,New Jersey,Franks,Barr,Casual,Mens,140,9, 8 ," 1,260 "
4,December,East,New Jersey,Franks,Barr,Business,Mens,110,8, 6 , 880 
4,December,East,New Jersey,Franks,Barr,Casual,Womens,160,9, 7 ," 1,440 "
4,December,East,New Jersey,Franks,Barr,Business,Womens,130,5, 9 , 650 
4,December,East,New Jersey,Franks,Cayle,Casual,Mens,190,10, 8 ," 1,900 "
4,December,East,New Jersey,Franks,Cayle,Business,Mens,190,5, 10 , 950 
4,December,East,New Jersey,Franks,Cayle,Casual,Womens,160,5, 5 , 800 
4,December,East,New Jersey,Franks,Cayle,Business,Womens,60,9, 6 , 540 
4,December,East,New Jersey,Franks,Darper,Casual,Mens,90,5, 5 , 450 
4,December,East,New Jersey,Franks,Darper,Business,Mens,60,10, 7 , 600 
4,December,East,New Jersey,Franks,Darper,Casual,Womens,70,8, 5 , 560 
4,December,East,New Jersey,Franks,Darper,Business,Womens,170,10, 9 ," 1,700 "
1,January,West,Idaho,Gerry,Alban,Casual,Mens,70,6, 5 , 420 
1,January,West,Idaho,Gerry,Alban,Business,Mens,140,6, 7 , 840 
1,January,West,Idaho,Gerry,Alban,Casual,Womens,70,6, 5 , 420 
1,January,West,Idaho,Gerry,Alban,Business,Womens,180,9, 9 ," 1,620 "
1,January,West,Idaho,Gerry,Ballou,Casual,Mens,50,9, 7 , 450 
1,January,West,Idaho,Gerry,Ballou,Business,Mens,120,9, 10 ," 1,080 "
1,January,West,Idaho,Gerry,Ballou,Casual,Womens,70,6, 5 , 420 
1,January,West,Idaho,Gerry,Ballou,Business,Womens,80,7, 8 , 560 
1,January,West,Idaho,Gerry,Cotton,Casual,Mens,60,10, 10 , 600 
1,January,West,Idaho,Gerry,Cotton,Business,Mens,180,7, 8 ," 1,260 "
1,January,West,Idaho,Gerry,Cotton,Casual,Womens,120,9, 6 ," 1,080 "
1,January,West,Idaho,Gerry,Cotton,Business,Womens,50,7, 5 , 350 
1,January,West,Idaho,Gerry,Dworkin,Casual,Mens,150,9, 9 ," 1,350 "
1,January,West,Idaho,Gerry,Dworkin,Business,Mens,120,7, 7 , 840 
1,January,West,Idaho,Gerry,Dworkin,Casual,Womens,50,6, 7 , 300 
1,January,West,Idaho,Gerry,Dworkin,Business,Womens,140,6, 6 , 840 
1,February,West,Idaho,Gerry,Alban,Casual,Mens,130,5, 6 , 650 
1,February,West,Idaho,Gerry,Alban,Business,Mens,170,9, 10 ," 1,530 "
1,February,West,Idaho,Gerry,Alban,Casual,Womens,190,9, 5 ," 1,710 "
1,February,West,Idaho,Gerry,Alban,Business,Womens,180,8, 9 ," 1,440 "
1,February,West,Idaho,Gerry,Ballou,Casual,Mens,110,9, 5 , 990 
1,February,West,Idaho,Gerry,Ballou,Business,Mens,70,6, 7 , 420 
1,February,West,Idaho,Gerry,Ballou,Casual,Womens,60,7, 8 , 420 
1,February,West,Idaho,Gerry,Ballou,Business,Womens,130,7, 9 , 910 
1,February,West,Idaho,Gerry,Cotton,Casual,Mens,80,7, 6 , 560 
1,February,West,Idaho,Gerry,Cotton,Business,Mens,80,7, 7 , 560 
1,February,West,Idaho,Gerry,Cotton,Casual,Womens,170,8, 9 ," 1,360 "
1,February,West,Idaho,Gerry,Cotton,Business,Womens,170,5, 7 , 850 
1,February,West,Idaho,Gerry,Dworkin,Casual,Mens,190,8, 6 ," 1,520 "
1,February,West,Idaho,Gerry,Dworkin,Business,Mens,160,5, 8 , 800 
1,February,West,Idaho,Gerry,Dworkin,Casual,Womens,140,6, 9 , 840 
1,February,West,Idaho,Gerry,Dworkin,Business,Womens,120,9, 5 ," 1,080 "
1,March,West,Idaho,Gerry,Alban,Casual,Mens,50,10, 5 , 500 
1,March,West,Idaho,Gerry,Alban,Business,Mens,170,10, 5 ," 1,700 "
1,March,West,Idaho,Gerry,Alban,Casual,Womens,130,5, 9 , 650 
1,March,West,Idaho,Gerry,Alban,Business,Womens,110,10, 6 ," 1,100 "
1,March,West,Idaho,Gerry,Ballou,Casual,Mens,80,8, 5 , 640 
1,March,West,Idaho,Gerry,Ballou,Business,Mens,110,10, 9 ," 1,100 "
1,March,West,Idaho,Gerry,Ballou,Casual,Womens,160,9, 9 ," 1,440 "
1,March,West,Idaho,Gerry,Ballou,Business,Womens,140,7, 10 , 980 
1,March,West,Idaho,Gerry,Cotton,Casual,Mens,160,10, 9 ," 1,600 "
1,March,West,Idaho,Gerry,Cotton,Business,Mens,140,9, 5 ," 1,260 "
1,March,West,Idaho,Gerry,Cotton,Casual,Womens,150,9, 8 ," 1,350 "
1,March,West,Idaho,Gerry,Cotton,Business,Womens,130,7, 10 , 910 
1,March,West,Idaho,Gerry,Dworkin,Casual,Mens,80,5, 5 , 400 
1,March,West,Idaho,Gerry,Dworkin,Business,Mens,80,8, 10 , 640 
1,March,West,Idaho,Gerry,Dworkin,Casual,Womens,160,10, 5 ," 1,600 "
1,March,West,Idaho,Gerry,Dworkin,Business,Womens,160,5, 5 , 800 
2,April,West,Idaho,Gerry,Alban,Casual,Mens,70,7, 10 , 490 
2,April,West,Idaho,Gerry,Alban,Business,Mens,120,5, 7 , 600 
2,April,West,Idaho,Gerry,Alban,Casual,Womens,190,10, 10 ," 1,900 "
2,April,West,Idaho,Gerry,Alban,Business,Womens,190,5, 5 , 950 
2,April,West,Idaho,Gerry,Ballou,Casual,Mens,160,9, 10 ," 1,440 "
2,April,West,Idaho,Gerry,Ballou,Business,Mens,130,6, 8 , 780 
2,April,West,Idaho,Gerry,Ballou,Casual,Womens,110,7, 7 , 770 
2,April,West,Idaho,Gerry,Ballou,Business,Womens,110,9, 7 , 990 
2,April,West,Idaho,Gerry,Cotton,Casual,Mens,50,7, 8 , 350 
2,April,West,Idaho,Gerry,Cotton,Business,Mens,140,6, 9 , 840 
2,April,West,Idaho,Gerry,Cotton,Casual,Womens,100,6, 6 , 600 
2,April,West,Idaho,Gerry,Cotton,Business,Womens,90,10, 10 , 900 
2,April,West,Idaho,Gerry,Dworkin,Casual,Mens,90,5, 10 , 450 
2,April,West,Idaho,Gerry,Dworkin,Business,Mens,90,7, 6 , 630 
2,April,West,Idaho,Gerry,Dworkin,Casual,Womens,130,9, 8 ," 1,170 "
2,April,West,Idaho,Gerry,Dworkin,Business,Womens,70,9, 8 , 630 
2,May,West,Idaho,Gerry,Alban,Casual,Mens,60,10, 7 , 600 
2,May,West,Idaho,Gerry,Alban,Business,Mens,100,7, 9 , 700 
2,May,West,Idaho,Gerry,Alban,Casual,Womens,200,6, 5 ," 1,200 "
2,May,West,Idaho,Gerry,Alban,Business,Womens,60,9, 5 , 540 
2,May,West,Idaho,Gerry,Ballou,Casual,Mens,70,8, 5 , 560 
2,May,West,Idaho,Gerry,Ballou,Business,Mens,170,10, 7 ," 1,700 "
2,May,West,Idaho,Gerry,Ballou,Casual,Womens,150,5, 6 , 750 
2,May,West,Idaho,Gerry,Ballou,Business,Womens,110,9, 10 , 990 
2,May,West,Idaho,Gerry,Cotton,Casual,Mens,70,9, 8 , 630 
2,May,West,Idaho,Gerry,Cotton,Business,Mens,120,6, 7 , 720 
2,May,West,Idaho,Gerry,Cotton,Casual,Womens,140,8, 6 ," 1,120 "
2,May,West,Idaho,Gerry,Cotton,Business,Womens,50,9, 6 , 450 
2,May,West,Idaho,Gerry,Dworkin,Casual,Mens,190,10, 9 ," 1,900 "
2,May,West,Idaho,Gerry,Dworkin,Business,Mens,90,6, 9 , 540 
2,May,West,Idaho,Gerry,Dworkin,Casual,Womens,120,6, 10 , 720 
2,May,West,Idaho,Gerry,Dworkin,Business,Womens,120,10, 6 ," 1,200 "
2,June,West,Idaho,Gerry,Alban,Casual,Mens,170,8, 8 ," 1,360 "
2,June,West,Idaho,Gerry,Alban,Business,Mens,110,9, 7 , 990 
2,June,West,Idaho,Gerry,Alban,Casual,Womens,140,10, 5 ," 1,400 "
2,June,West,Idaho,Gerry,Alban,Business,Womens,50,6, 6 , 300 
2,June,West,Idaho,Gerry,Ballou,Casual,Mens,190,7, 9 ," 1,330 "
2,June,West,Idaho,Gerry,Ballou,Business,Mens,110,6, 10 , 660 
2,June,West,Idaho,Gerry,Ballou,Casual,Womens,110,10, 8 ," 1,100 "
2,June,West,Idaho,Gerry,Ballou,Business,Womens,120,8, 6 , 960 
2,June,West,Idaho,Gerry,Cotton,Casual,Mens,140,8, 8 ," 1,120 "
2,June,West,Idaho,Gerry,Cotton,Business,Mens,80,5, 7 , 400 
2,June,West,Idaho,Gerry,Cotton,Casual,Womens,130,9, 10 ," 1,170 "
2,June,West,Idaho,Gerry,Cotton,Business,Womens,100,5, 6 , 500 
2,June,West,Idaho,Gerry,Dworkin,Casual,Mens,150,9, 8 ," 1,350 "
2,June,West,Idaho,Gerry,Dworkin,Business,Mens,90,6, 6 , 540 
2,June,West,Idaho,Gerry,Dworkin,Casual,Womens,160,6, 5 , 960 
2,June,West,Idaho,Gerry,Dworkin,Business,Womens,90,5, 9 , 450 
3,July,West,Idaho,Gerry,Alban,Casual,Mens,180,8, 9 ," 1,440 "
3,July,West,Idaho,Gerry,Alban,Business,Mens,50,10, 6 , 500 
3,July,West,Idaho,Gerry,Alban,Casual,Womens,170,10, 9 ," 1,700 "
3,July,West,Idaho,Gerry,Alban,Business,Womens,110,10, 9 ," 1,100 "
3,July,West,Idaho,Gerry,Ballou,Casual,Mens,190,8, 7 ," 1,520 "
3,July,West,Idaho,Gerry,Ballou,Business,Mens,190,9, 7 ," 1,710 "
3,July,West,Idaho,Gerry,Ballou,Casual,Womens,90,7, 6 , 630 
3,July,West,Idaho,Gerry,Ballou,Business,Womens,150,7, 7 ," 1,050 "
3,July,West,Idaho,Gerry,Cotton,Casual,Mens,100,5, 6 , 500 
3,July,West,Idaho,Gerry,Cotton,Business,Mens,180,6, 10 ," 1,080 "
3,July,West,Idaho,Gerry,Cotton,Casual,Womens,140,5, 7 , 700 
3,July,West,Idaho,Gerry,Cotton,Business,Womens,190,6, 7 ," 1,140 "
3,July,West,Idaho,Gerry,Dworkin,Casual,Mens,80,5, 9 , 400 
3,July,West,Idaho,Gerry,Dworkin,Business,Mens,50,7, 8 , 350 
3,July,West,Idaho,Gerry,Dworkin,Casual,Womens,180,9, 7 ," 1,620 "
3,July,West,Idaho,Gerry,Dworkin,Business,Womens,150,9, 9 ," 1,350 "
3,August,West,Idaho,Gerry,Alban,Casual,Mens,50,8, 8 , 400 
3,August,West,Idaho,Gerry,Alban,Business,Mens,180,8, 8 ," 1,440 "
3,August,West,Idaho,Gerry,Alban,Casual,Womens,180,5, 8 , 900 
3,August,West,Idaho,Gerry,Alban,Business,Womens,170,7, 5 ," 1,190 "
3,August,West,Idaho,Gerry,Ballou,Casual,Mens,70,9, 10 , 630 
3,August,West,Idaho,Gerry,Ballou,Business,Mens,190,8, 6 ," 1,520 "
3,August,West,Idaho,Gerry,Ballou,Casual,Womens,150,8, 8 ," 1,200 "
3,August,West,Idaho,Gerry,Ballou,Business,Womens,150,5, 10 , 750 
3,August,West,Idaho,Gerry,Cotton,Casual,Mens,60,9, 6 , 540 
3,August,West,Idaho,Gerry,Cotton,Business,Mens,190,10, 6 ," 1,900 "
3,August,West,Idaho,Gerry,Cotton,Casual,Womens,90,9, 6 , 810 
3,August,West,Idaho,Gerry,Cotton,Business,Womens,90,5, 9 , 450 
3,August,West,Idaho,Gerry,Dworkin,Casual,Mens,140,7, 10 , 980 
3,August,West,Idaho,Gerry,Dworkin,Business,Mens,70,5, 10 , 350 
3,August,West,Idaho,Gerry,Dworkin,Casual,Womens,90,9, 7 , 810 
3,August,West,Idaho,Gerry,Dworkin,Business,Womens,90,6, 7 , 540 
3,September,West,Idaho,Gerry,Alban,Casual,Mens,140,9, 5 ," 1,260 "
3,September,West,Idaho,Gerry,Alban,Business,Mens,180,8, 7 ," 1,440 "
3,September,West,Idaho,Gerry,Alban,Casual,Womens,180,9, 10 ," 1,620 "
3,September,West,Idaho,Gerry,Alban,Business,Womens,140,8, 8 ," 1,120 "
3,September,West,Idaho,Gerry,Ballou,Casual,Mens,160,8, 7 ," 1,280 "
3,September,West,Idaho,Gerry,Ballou,Business,Mens,170,5, 7 , 850 
3,September,West,Idaho,Gerry,Ballou,Casual,Womens,170,7, 9 ," 1,190 "
3,September,West,Idaho,Gerry,Ballou,Business,Womens,100,6, 5 , 600 
3,September,West,Idaho,Gerry,Cotton,Casual,Mens,70,5, 5 , 350 
3,September,West,Idaho,Gerry,Cotton,Business,Mens,70,7, 5 , 490 
3,September,West,Idaho,Gerry,Cotton,Casual,Womens,90,5, 7 , 450 
3,September,West,Idaho,Gerry,Cotton,Business,Womens,110,9, 8 , 990 
3,September,West,Idaho,Gerry,Dworkin,Casual,Mens,140,8, 6 ," 1,120 "
3,September,West,Idaho,Gerry,Dworkin,Business,Mens,110,9, 5 , 990 
3,September,West,Idaho,Gerry,Dworkin,Casual,Womens,90,8, 5 , 720 
3,September,West,Idaho,Gerry,Dworkin,Business,Womens,170,9, 10 ," 1,530 "
4,October,West,Idaho,Gerry,Alban,Casual,Mens,140,7, 7 , 980 
4,October,West,Idaho,Gerry,Alban,Business,Mens,50,9, 10 , 450 
4,October,West,Idaho,Gerry,Alban,Casual,Womens,100,6, 5 , 600 
4,October,West,Idaho,Gerry,Alban,Business,Womens,170,10, 10 ," 1,700 "
4,October,West,Idaho,Gerry,Ballou,Casual,Mens,70,6, 6 , 420 
4,October,West,Idaho,Gerry,Ballou,Business,Mens,50,7, 6 , 350 
4,October,West,Idaho,Gerry,Ballou,Casual,Womens,50,10, 8 , 500 
4,October,West,Idaho,Gerry,Ballou,Business,Womens,160,9, 9 ," 1,440 "
4,October,West,Idaho,Gerry,Cotton,Casual,Mens,130,10, 8 ," 1,300 "
4,October,West,Idaho,Gerry,Cotton,Business,Mens,190,9, 7 ," 1,710 "
4,October,West,Idaho,Gerry,Cotton,Casual,Womens,90,6, 9 , 540 
4,October,West,Idaho,Gerry,Cotton,Business,Womens,70,9, 9 , 630 
4,October,West,Idaho,Gerry,Dworkin,Casual,Mens,180,6, 5 ," 1,080 "
4,October,West,Idaho,Gerry,Dworkin,Business,Mens,150,8, 10 ," 1,200 "
4,October,West,Idaho,Gerry,Dworkin,Casual,Womens,50,7, 6 , 350 
4,October,West,Idaho,Gerry,Dworkin,Business,Womens,100,6, 5 , 600 
4,November,West,Idaho,Gerry,Alban,Casual,Mens,110,7, 5 , 770 
4,November,West,Idaho,Gerry,Alban,Business,Mens,150,7, 6 ," 1,050 "
4,November,West,Idaho,Gerry,Alban,Casual,Womens,120,6, 8 , 720 
4,November,West,Idaho,Gerry,Alban,Business,Womens,140,5, 10 , 700 
4,November,West,Idaho,Gerry,Ballou,Casual,Mens,150,6, 5 , 900 
4,November,West,Idaho,Gerry,Ballou,Business,Mens,170,7, 7 ," 1,190 "
4,November,West,Idaho,Gerry,Ballou,Casual,Womens,130,10, 10 ," 1,300 "
4,November,West,Idaho,Gerry,Ballou,Business,Womens,70,6, 5 , 420 
4,November,West,Idaho,Gerry,Cotton,Casual,Mens,160,7, 7 ," 1,120 "
4,November,West,Idaho,Gerry,Cotton,Business,Mens,180,8, 9 ," 1,440 "
4,November,West,Idaho,Gerry,Cotton,Casual,Womens,110,9, 8 , 990 
4,November,West,Idaho,Gerry,Cotton,Business,Womens,90,7, 8 , 630 
4,November,West,Idaho,Gerry,Dworkin,Casual,Mens,150,9, 10 ," 1,350 "
4,November,West,Idaho,Gerry,Dworkin,Business,Mens,130,7, 5 , 910 
4,November,West,Idaho,Gerry,Dworkin,Casual,Womens,60,10, 9 , 600 
4,November,West,Idaho,Gerry,Dworkin,Business,Womens,80,5, 10 , 400 
4,December,West,Idaho,Gerry,Alban,Casual,Mens,70,10, 10 , 700 
4,December,West,Idaho,Gerry,Alban,Business,Mens,190,5, 7 , 950 
4,December,West,Idaho,Gerry,Alban,Casual,Womens,60,6, 5 , 360 
4,December,West,Idaho,Gerry,Alban,Business,Womens,150,5, 7 , 750 
4,December,West,Idaho,Gerry,Ballou,Casual,Mens,140,8, 6 ," 1,120 "
4,December,West,Idaho,Gerry,Ballou,Business,Mens,90,8, 7 , 720 
4,December,West,Idaho,Gerry,Ballou,Casual,Womens,120,9, 5 ," 1,080 "
4,December,West,Idaho,Gerry,Ballou,Business,Womens,180,10, 7 ," 1,800 "
4,December,West,Idaho,Gerry,Cotton,Casual,Mens,110,6, 5 , 660 
